indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,LAT,LONG
0.491,0.427,0.233,0.148,0.236,0.137,0.062,52.501,-2.08
0.51,0.145,0.22,0.19,0.191,0.112,0.049,50.826,-0.098
0.506,0.083,0.166,0.298,0.137,0.08,0.036,51.539,0.68
0.509,0.079,0.149,0.236,0.126,0.055,0.031,51.789,-1.488
0.531,0.138,0.159,0.18,0.208,0.071,0.047,53.837,-1.626
0.499,0.464,0.182,0.084,0.252,0.114,0.073,53.784,-1.545
0.501,0.951,0.29,0.086,0.299,0.242,0.126,52.489,-1.845
0.494,0.144,0.099,0.258,0.179,0.041,0.049,52.433,-2.106
0.525,0.044,0.133,0.304,0.186,0.04,0.036,50.896,0.058
0.502,0.505,0.189,0.105,0.223,0.108,0.055,52.502,-2.025
0.519,0.13,0.041,0.246,0.215,0.022,0.046,53.353,-1.507
0.486,0.11,0.108,0.184,0.198,0.056,0.03,51.387,-1.325
0.495,0.033,0.183,0.198,0.177,0.055,0.04,51.194,-1.779
0.555,0.641,0.11,0.032,0.192,0.094,0.281,51.589,-0.061
0.498,0.293,0.126,0.226,0.164,0.047,0.046,51.108,-0.2
0.551,0.504,0.186,0.129,0.134,0.121,0.092,51.493,-0.208
0.514,0.477,0.07,0.184,0.221,0.074,0.049,51.611,-0.189
0.521,0.056,0.159,0.215,0.181,0.063,0.042,53.596,-1.843
0.495,0.16,0.158,0.111,0.191,0.072,0.044,52.051,1.171
0.519,0.083,0.222,0.309,0.098,0.144,0.024,50.813,-0.384
0.523,0.401,0.223,0.209,0.193,0.144,0.057,53.598,-2.188
0.49,0.724,0.174,0.124,0.174,0.119,0.098,51.58,-0.33
0.523,0.246,0.152,0.187,0.164,0.046,0.06,51.771,-1.235
0.512,0.301,0.167,0.102,0.228,0.079,0.053,51.851,-2.233
0.512,0.027,0.074,0.279,0.216,0.036,0.032,51.174,-1.494
0.513,0.01,0.108,0.335,0.13,0.039,0.034,52.033,-2.015
0.531,0.31,0.098,0.141,0.21,0.068,0.07,51.538,-0.208
0.523,0.362,0.148,0.107,0.232,0.089,0.088,53.425,-2.221
0.514,0.115,0.133,0.108,0.211,0.056,0.04,53.51,-2.437
0.496,0.02,0.172,0.293,0.131,0.057,0.04,53.447,-2.427
0.508,0.304,0.082,0.216,0.17,0.049,0.059,51.578,-0.195
0.509,0.773,0.244,0.058,0.318,0.17,0.106,53.775,-1.753
0.51,0.297,0.104,0.121,0.211,0.055,0.044,51.362,-0.183
0.522,0.122,0.104,0.17,0.208,0.058,0.041,53.393,-2.347
0.491,0.639,0.278,0.152,0.255,0.175,0.075,53.834,-2.211
0.524,0.133,0.202,0.058,0.329,0.095,0.071,53.809,-1.641
0.509,0.045,0.181,0.161,0.198,0.052,0.032,52.002,-2.112
0.529,0.194,0.121,0.112,0.224,0.047,0.044,51.549,0.688
0.529,0.678,0.139,0.086,0.229,0.102,0.075,51.461,-0.043
0.526,0.026,0.13,0.345,0.14,0.038,0.026,51.078,-1.869
0.482,0.326,0.087,0.094,0.162,0.065,0.068,51.486,0.013
0.482,0.206,0.161,0.075,0.216,0.108,0.062,54.95,-1.61
0.493,0.019,0.168,0.329,0.13,0.062,0.027,52.131,-3.622
0.483,0.096,0.188,0.173,0.171,0.086,0.032,50.805,-0.551
0.501,0.097,0.151,0.271,0.139,0.057,0.033,52.58,-1.097
0.506,0.025,0.132,0.235,0.158,0.069,0.036,54.923,-1.558
0.504,0.549,0.283,0.165,0.234,0.167,0.053,53.709,-1.671
0.516,0.046,0.184,0.186,0.209,0.068,0.033,51.533,0.546
0.502,0.018,0.095,0.201,0.18,0.034,0.044,53.743,-0.407
0.512,0.033,0.068,0.302,0.171,0.032,0.045,53.628,-2.34
0.521,0.446,0.177,0.106,0.278,0.121,0.075,53.432,-2.196
0.502,0.05,0.11,0.152,0.229,0.033,0.04,53.732,-1.693
0.541,0.155,0.163,0.273,0.172,0.067,0.056,52.417,-1.943
0.515,0.061,0.199,0.281,0.15,0.054,0.029,51.349,0.258
0.515,0.081,0.166,0.184,0.209,0.044,0.029,51.419,-2.621
0.5,0.555,0.13,0.083,0.201,0.093,0.082,51.553,0.028
0.525,0.14,0.222,0.184,0.186,0.085,0.044,53.512,-2.112
0.525,0.546,0.121,0.117,0.209,0.084,0.055,51.443,-0.006
0.514,0.019,0.157,0.433,0.106,0.055,0.024,50.883,-1.858
0.502,0.097,0.142,0.202,0.167,0.076,0.033,53.499,-2.316
0.505,0.067,0.076,0.154,0.214,0.029,0.036,50.97,-0.089
0.513,0.154,0.108,0.185,0.168,0.049,0.039,51.65,0.054
0.497,0.119,0.091,0.152,0.224,0.022,0.042,51.996,-0.319
0.491,0.098,0.092,0.13,0.145,0.041,0.044,53.838,-1.786
0.496,0.038,0.16,0.276,0.132,0.056,0.033,53.245,-1.389
0.495,0.02,0.095,0.26,0.171,0.031,0.05,50.85,-1.755
0.557,0.335,0.049,0.124,0.158,0.072,0.079,51.5,-0.194
0.49,0.084,0.171,0.218,0.163,0.045,0.041,51.728,0.171
0.539,0.501,0.101,0.062,0.173,0.059,0.079,51.419,-0.072
0.491,0.595,0.204,0.108,0.217,0.139,0.068,51.571,-0.017
0.509,0.034,0.1,0.23,0.188,0.038,0.036,50.933,-0.294
0.487,0.096,0.128,0.258,0.102,0.061,0.036,51.71,-1.215
0.521,0.068,0.142,0.16,0.231,0.062,0.05,50.801,0.279
0.525,0.069,0.075,0.163,0.206,0.03,0.038,53.831,-1.679
0.51,0.046,0.142,0.203,0.176,0.068,0.038,54.911,-1.576
0.515,0.123,0.116,0.146,0.187,0.036,0.037,51.531,-2.589
0.482,0.14,0.049,0.099,0.151,0.028,0.17,51.479,-2.587
0.581,0.5,0.158,0.083,0.232,0.088,0.088,51.425,0.008
0.509,0.105,0.038,0.135,0.22,0.031,0.078,51.479,-2.61
0.489,0.018,0.195,0.145,0.175,0.143,0.048,54.833,-1.332
0.386,0.283,0.094,0.209,0.124,0.155,0.035,51.077,1.136
0.498,0.026,0.154,0.259,0.133,0.055,0.036,53.152,-1.069
0.507,0.436,0.116,0.096,0.202,0.07,0.082,53.46,-2.29
0.528,0.045,0.182,0.301,0.132,0.065,0.033,52.602,0.381
0.52,0.057,0.097,0.109,0.176,0.036,0.04,53.96,-1.113
0.504,0.658,0.178,0.184,0.217,0.103,0.082,52.968,-1.192
0.541,0.204,0.245,0.114,0.249,0.132,0.063,52.52,-2.09
0.535,0.031,0.319,0.414,0.118,0.116,0.022,51.813,1.159
0.505,0.053,0.195,0.108,0.201,0.056,0.034,52.496,-0.703
0.522,0.097,0.193,0.203,0.17,0.085,0.048,53.454,-2.127
0.528,0.031,0.165,0.198,0.191,0.066,0.052,52.27,-2.166
0.505,0.096,0.117,0.192,0.19,0.044,0.029,51.134,-0.019
0.502,0.132,0.198,0.157,0.239,0.083,0.056,53.873,-1.956
0.52,0.051,0.156,0.259,0.148,0.055,0.028,53.719,-1.511
0.469,0.141,0.203,0.149,0.19,0.13,0.05,51.083,1.176
0.233,0.234,0.171,0.122,0.067,0.114,0.028,52.131,0.541
0.53,0.077,0.146,0.334,0.126,0.059,0.045,51.379,1.436
0.487,0.123,0.028,0.068,0.039,0.029,0.554,54.986,-1.6
0.51,0.094,0.06,0.312,0.158,0.041,0.043,54.502,-1.339
0.513,0.062,0.06,0.109,0.234,0.026,0.03,51.785,-1.517
0.507,0.204,0.146,0.158,0.185,0.068,0.042,53.775,-1.82
0.521,0.065,0.197,0.27,0.16,0.071,0.037,51.553,0.653
0.501,0.271,0.079,0.064,0.154,0.046,0.031,51.748,-0.328
0.545,0.38,0.106,0.07,0.118,0.09,0.057,51.546,-0.058
0.507,0.034,0.15,0.185,0.163,0.063,0.04,53.832,-1.935
0.508,0.029,0.15,0.214,0.167,0.056,0.043,53.743,-0.415
0.517,0.545,0.239,0.198,0.172,0.111,0.063,52.569,-2.002
0.505,0.028,0.134,0.243,0.17,0.067,0.045,54.939,-1.664
0.529,0.415,0.082,0.242,0.179,0.09,0.08,51.42,-0.267
0.517,0.326,0.082,0.181,0.259,0.033,0.062,51.623,-0.276
0.478,0.656,0.228,0.094,0.273,0.129,0.055,52.137,-0.484
0.52,0.47,0.117,0.105,0.202,0.075,0.051,51.387,-0.069
0.513,0.084,0.201,0.181,0.199,0.059,0.045,52.563,-0.209
0.526,0.358,0.1,0.208,0.179,0.044,0.042,51.371,-0.046
0.513,0.074,0.065,0.194,0.241,0.026,0.039,53.316,-2.258
0.524,0.147,0.1,0.168,0.21,0.041,0.039,52.198,-2.185
0.513,0.039,0.076,0.226,0.178,0.027,0.047,51.123,0.137
0.48,0.24,0.057,0.091,0.14,0.049,0.09,51.469,-2.582
0.511,0.009,0.183,0.327,0.124,0.058,0.024,53.106,-1.553
0.508,0.015,0.096,0.317,0.16,0.046,0.029,54.821,-1.751
0.547,0.475,0.077,0.234,0.161,0.071,0.068,51.419,-0.254
0.521,0.024,0.102,0.208,0.189,0.036,0.04,50.853,-1.769
0.542,0.551,0.171,0.161,0.208,0.114,0.068,51.535,-0.349
0.495,0.037,0.197,0.133,0.173,0.091,0.042,52.977,-1.303
0.497,0.02,0.13,0.299,0.148,0.04,0.037,52.198,0.87
0.498,0.018,0.176,0.29,0.104,0.089,0.036,54.936,-1.563
0.529,0.125,0.171,0.218,0.198,0.067,0.039,51.814,-0.187
0.507,0.297,0.163,0.132,0.243,0.074,0.049,51.418,-0.426
0.49,0.126,0.115,0.158,0.171,0.06,0.041,51.282,0.509
0.513,0.081,0.252,0.19,0.194,0.119,0.049,54.942,-1.636
0.541,0.098,0.103,0.269,0.163,0.037,0.041,51.305,-0.303
0.535,0.198,0.063,0.216,0.207,0.029,0.096,51.716,-0.177
0.509,0.195,0.137,0.268,0.172,0.048,0.044,51.71,-0.114
0.498,0.068,0.154,0.104,0.228,0.067,0.046,53.739,-0.39
0.521,0.036,0.198,0.256,0.144,0.047,0.032,52.11,-1.909
0.509,0.275,0.088,0.266,0.165,0.044,0.051,51.343,-0.186
0.519,0.223,0.119,0.201,0.222,0.052,0.056,53.389,-2.312
0.507,0.082,0.06,0.259,0.194,0.025,0.048,51.334,-0.572
0.514,0.062,0.116,0.192,0.201,0.037,0.024,51.199,-0.596
0.516,0.052,0.188,0.222,0.179,0.057,0.044,51.937,1.268
0.548,0.05,0.296,0.219,0.2,0.173,0.054,54.913,-1.422
0.502,0.032,0.112,0.279,0.149,0.036,0.032,52.168,-2.327
0.5,0.254,0.169,0.132,0.137,0.08,0.053,53.799,-1.603
0.515,0.051,0.184,0.175,0.219,0.097,0.055,51.346,1.422
0.526,0.015,0.131,0.283,0.134,0.065,0.035,54.931,-1.386
0.499,0.207,0.182,0.239,0.122,0.068,0.016,51.399,-1.325
0.552,0.48,0.178,0.103,0.195,0.14,0.089,51.536,-0.113
0.51,0.336,0.172,0.163,0.234,0.077,0.057,53.602,-2.144
0.5,0.06,0.143,0.133,0.203,0.038,0.034,51.915,-2.123
0.481,0.209,0.136,0.08,0.242,0.062,0.041,51.304,-0.546
0.511,0.349,0.228,0.129,0.221,0.114,0.065,52.471,-2.035
0.478,0.123,0.06,0.129,0.095,0.038,0.07,50.826,-0.165
0.501,0.64,0.208,0.1,0.266,0.145,0.086,53.615,-2.174
0.498,0.39,0.103,0.061,0.148,0.08,0.053,51.591,-0.117
0.532,0.082,0.186,0.362,0.131,0.06,0.043,51.903,0.93
0.504,0.019,0.14,0.291,0.151,0.052,0.019,52.367,-0.083
0.54,0.709,0.093,0.035,0.211,0.105,0.072,51.558,-0.285
0.458,0.269,0.197,0.142,0.114,0.14,0.379,53.49,-2.283
0.521,0.024,0.145,0.273,0.144,0.056,0.043,54.083,-1.371
0.514,0.106,0.114,0.282,0.161,0.046,0.046,52.246,-0.86
0.506,0.207,0.041,0.042,0.039,0.017,0.64,51.748,-1.242
0.511,0.166,0.051,0.149,0.164,0.036,0.052,51.477,0.0
0.52,0.282,0.127,0.153,0.255,0.054,0.06,51.74,-0.311
0.508,0.054,0.162,0.147,0.191,0.061,0.038,53.073,-0.802
0.514,0.095,0.091,0.268,0.156,0.027,0.052,52.069,1.153
0.506,0.01,0.121,0.231,0.141,0.047,0.055,51.715,0.683
0.498,0.642,0.144,0.073,0.194,0.116,0.123,51.523,-0.049
0.52,0.078,0.108,0.196,0.218,0.035,0.037,52.376,-0.699
0.488,0.526,0.198,0.05,0.174,0.151,0.097,51.597,-0.248
0.515,0.035,0.225,0.31,0.116,0.068,0.043,52.66,-2.005
0.528,0.157,0.119,0.176,0.205,0.046,0.04,51.467,0.168
0.538,0.547,0.157,0.253,0.174,0.112,0.056,51.633,-0.316
0.528,0.034,0.056,0.216,0.233,0.02,0.04,51.004,-0.079
0.496,0.032,0.107,0.201,0.192,0.022,0.047,51.369,-2.909
0.547,0.083,0.237,0.233,0.189,0.083,0.037,53.709,-1.509
0.516,0.186,0.224,0.085,0.176,0.118,0.211,50.855,-0.105
0.5,0.043,0.127,0.297,0.142,0.032,0.041,52.113,-0.681
0.455,0.141,0.066,0.082,0.016,0.041,0.073,53.477,-2.224
0.468,0.447,0.2,0.072,0.236,0.102,0.06,52.516,-2.058
0.517,0.145,0.154,0.124,0.249,0.068,0.041,51.913,-0.197
0.523,0.064,0.102,0.188,0.162,0.041,0.031,53.809,-1.667
0.537,0.06,0.171,0.205,0.198,0.078,0.049,53.854,-1.927
0.502,0.12,0.186,0.143,0.229,0.057,0.048,51.439,-2.527
0.523,0.044,0.189,0.157,0.216,0.09,0.043,53.204,-0.56
0.5,0.416,0.234,0.1,0.247,0.117,0.065,53.682,-1.485
0.516,0.234,0.148,0.12,0.212,0.058,0.055,51.368,-0.298
0.512,0.467,0.135,0.077,0.157,0.088,0.067,51.548,-0.036
0.502,0.028,0.095,0.201,0.19,0.027,0.033,51.215,-1.258
0.496,0.357,0.139,0.121,0.178,0.071,0.062,52.474,-1.969
0.501,0.074,0.155,0.192,0.165,0.068,0.031,53.499,-2.325
0.466,0.075,0.238,0.163,0.097,0.064,0.048,52.858,-3.054
0.51,0.014,0.108,0.277,0.156,0.047,0.019,53.107,-1.484
0.497,0.465,0.188,0.181,0.214,0.133,0.052,52.425,-1.884
0.515,0.143,0.165,0.062,0.295,0.095,0.054,53.387,-2.165
0.521,0.021,0.159,0.363,0.099,0.079,0.037,54.887,-1.397
0.499,0.491,0.167,0.071,0.159,0.113,0.341,52.954,-1.177
0.54,0.046,0.16,0.364,0.126,0.047,0.036,51.963,1.342
0.522,0.146,0.178,0.14,0.224,0.062,0.049,51.575,0.468
0.534,0.021,0.293,0.593,0.064,0.067,0.01,52.598,0.366
0.512,0.684,0.087,0.151,0.219,0.052,0.065,51.577,-0.384
0.531,0.286,0.07,0.106,0.189,0.055,0.061,51.441,-0.209
0.503,0.233,0.065,0.152,0.312,0.026,0.12,51.255,-0.18
0.517,0.13,0.215,0.229,0.163,0.081,0.033,53.76,-1.761
0.511,0.019,0.065,0.219,0.173,0.02,0.034,51.497,-2.281
0.51,0.081,0.235,0.288,0.139,0.071,0.043,52.611,-2.066
0.504,0.948,0.203,0.165,0.227,0.114,0.074,52.625,-1.095
0.511,0.188,0.088,0.27,0.168,0.048,0.041,53.855,-1.585
0.506,0.143,0.077,0.108,0.223,0.028,0.038,51.183,-0.157
0.519,0.016,0.147,0.283,0.146,0.034,0.043,52.26,1.151
0.535,0.041,0.138,0.322,0.173,0.053,0.04,50.791,0.125
0.516,0.022,0.097,0.262,0.148,0.041,0.038,53.554,-2.016
0.518,0.234,0.15,0.108,0.245,0.097,0.067,53.412,-2.3
0.51,0.028,0.105,0.175,0.176,0.046,0.044,55.04,-1.571
0.492,0.031,0.119,0.274,0.144,0.046,0.05,51.27,1.219
0.517,0.03,0.133,0.212,0.141,0.071,0.043,54.85,-1.574
0.504,0.257,0.05,0.089,0.089,0.044,0.23,51.383,-2.378
0.515,0.06,0.049,0.228,0.211,0.014,0.051,51.746,-0.554
0.517,0.501,0.191,0.134,0.266,0.112,0.066,53.522,-2.237
0.519,0.051,0.076,0.241,0.16,0.031,0.064,53.968,-1.057
0.508,0.016,0.103,0.325,0.099,0.039,0.025,54.334,-3.006
0.496,0.202,0.073,0.138,0.309,0.019,0.14,54.015,-1.257
0.502,0.104,0.139,0.18,0.201,0.058,0.044,52.281,0.109
0.495,0.032,0.218,0.262,0.138,0.082,0.024,52.035,0.734
0.503,0.279,0.133,0.233,0.164,0.058,0.063,52.983,-1.223
0.508,0.041,0.114,0.263,0.178,0.047,0.024,53.552,-2.057
0.519,0.037,0.233,0.276,0.159,0.078,0.021,51.807,1.139
0.514,0.031,0.162,0.273,0.145,0.029,0.048,51.903,1.201
0.512,0.032,0.2,0.318,0.123,0.086,0.028,53.06,-0.792
0.503,0.287,0.214,0.156,0.224,0.104,0.047,52.619,-2.154
0.487,0.427,0.233,0.131,0.208,0.146,0.06,53.777,-1.564
0.537,0.289,0.149,0.127,0.155,0.074,0.04,51.467,-0.157
0.525,0.017,0.157,0.318,0.128,0.052,0.031,51.743,-2.515
0.486,0.131,0.055,0.15,0.219,0.03,0.059,51.296,-0.616
0.509,0.054,0.086,0.195,0.207,0.029,0.049,52.957,-1.49
0.506,0.531,0.11,0.082,0.155,0.097,0.33,53.44,-2.232
0.49,0.624,0.204,0.137,0.187,0.084,0.076,51.575,-0.259
0.519,0.053,0.16,0.254,0.183,0.047,0.038,51.535,-2.41
0.525,0.39,0.22,0.161,0.263,0.181,0.063,52.415,-1.86
0.461,0.157,0.111,0.214,0.154,0.043,0.037,52.481,-1.368
0.52,0.043,0.053,0.09,0.279,0.016,0.056,52.373,-0.819
0.498,0.078,0.081,0.211,0.205,0.023,0.051,51.833,-0.435
0.483,0.012,0.15,0.185,0.167,0.039,0.039,53.273,-1.841
0.489,0.835,0.232,0.119,0.179,0.096,0.077,51.547,-0.276
0.527,0.072,0.195,0.095,0.299,0.133,0.075,54.56,-1.182
0.514,0.472,0.114,0.086,0.144,0.101,0.146,51.543,-0.142
0.508,0.02,0.156,0.315,0.109,0.064,0.027,54.94,-1.524
0.503,0.071,0.085,0.114,0.127,0.044,0.069,53.959,-1.103
0.517,0.353,0.098,0.166,0.202,0.048,0.067,51.628,-0.13
0.519,0.189,0.116,0.091,0.23,0.043,0.04,53.749,-1.532
0.523,0.063,0.195,0.241,0.189,0.054,0.024,52.029,1.182
0.512,0.093,0.252,0.13,0.247,0.111,0.063,53.593,-0.667
0.504,0.02,0.145,0.263,0.17,0.04,0.037,51.291,-2.492
0.56,0.466,0.191,0.106,0.22,0.092,0.062,51.43,0.018
0.527,0.047,0.13,0.208,0.211,0.045,0.027,51.369,0.306
0.507,0.249,0.192,0.148,0.207,0.089,0.059,52.518,-2.078
0.539,0.187,0.157,0.168,0.207,0.052,0.038,51.355,-0.303
0.505,0.062,0.113,0.256,0.147,0.056,0.04,52.323,-1.738
0.496,0.881,0.254,0.056,0.279,0.208,0.087,53.799,-1.734
0.549,0.272,0.074,0.115,0.133,0.062,0.074,51.555,-0.163
0.512,0.403,0.119,0.122,0.201,0.085,0.066,53.438,-2.192
0.517,0.215,0.114,0.22,0.178,0.045,0.044,51.44,-1.035
0.389,0.228,0.131,0.067,0.05,0.076,0.037,52.053,1.153
0.51,0.08,0.12,0.189,0.166,0.066,0.057,54.894,-1.409
0.528,0.547,0.137,0.079,0.198,0.095,0.067,51.457,-0.011
0.511,0.046,0.204,0.211,0.219,0.117,0.039,54.922,-1.752
0.509,0.072,0.053,0.199,0.199,0.028,0.056,53.332,-2.243
0.505,0.181,0.052,0.129,0.164,0.029,0.3,54.764,-1.592
0.481,0.683,0.236,0.037,0.341,0.153,0.059,53.812,-1.515
0.511,0.013,0.25,0.326,0.101,0.129,0.037,54.824,-1.461
0.519,0.094,0.134,0.184,0.185,0.065,0.033,51.545,0.67
0.513,0.1,0.117,0.163,0.208,0.039,0.035,51.527,-2.553
0.504,0.008,0.256,0.184,0.193,0.081,0.053,52.969,-3.069
0.506,0.017,0.101,0.241,0.17,0.044,0.034,51.021,-0.542
0.531,0.239,0.09,0.156,0.217,0.036,0.043,51.401,-0.043
0.542,0.127,0.224,0.18,0.219,0.087,0.043,53.766,-1.773
0.508,0.03,0.141,0.164,0.188,0.046,0.028,52.544,-0.05
0.493,0.195,0.057,0.177,0.169,0.045,0.043,51.332,-0.55
0.533,0.042,0.13,0.348,0.109,0.037,0.026,51.356,-2.96
0.522,0.034,0.23,0.152,0.226,0.09,0.044,53.157,-1.134
0.505,0.028,0.095,0.284,0.136,0.039,0.037,51.708,-2.895
0.517,0.116,0.141,0.246,0.164,0.042,0.029,51.566,0.418
0.517,0.222,0.052,0.138,0.237,0.035,0.056,51.601,-0.139
0.503,0.017,0.088,0.167,0.186,0.033,0.053,51.341,-1.975
0.549,0.333,0.086,0.06,0.166,0.066,0.054,51.469,-0.186
0.496,0.008,0.185,0.306,0.142,0.079,0.027,53.82,-0.313
0.55,0.106,0.259,0.355,0.129,0.104,0.043,53.623,-2.191
0.484,0.945,0.259,0.069,0.299,0.206,0.106,53.539,-2.095
0.496,0.033,0.288,0.22,0.19,0.173,0.035,53.616,-0.211
0.54,0.117,0.236,0.184,0.248,0.097,0.052,53.428,-2.132
0.509,0.183,0.047,0.073,0.269,0.026,0.054,52.364,-1.308
0.457,0.254,0.048,0.015,0.038,0.035,0.129,53.489,-2.229
0.528,0.029,0.22,0.353,0.129,0.078,0.024,51.236,-2.99
0.5,0.039,0.12,0.229,0.185,0.047,0.041,53.473,-2.053
0.518,0.398,0.159,0.122,0.232,0.087,0.073,51.741,-0.343
0.514,0.25,0.119,0.301,0.144,0.055,0.049,53.61,-2.208
0.532,0.063,0.142,0.296,0.159,0.075,0.046,54.53,-1.193
0.486,0.314,0.141,0.1,0.207,0.052,0.042,51.456,-1.006
0.539,0.138,0.179,0.145,0.247,0.093,0.065,55.023,-1.474
0.509,0.039,0.147,0.288,0.149,0.037,0.042,52.236,0.694
0.51,0.137,0.087,0.202,0.212,0.046,0.043,53.701,-1.861
0.505,0.073,0.16,0.161,0.194,0.049,0.03,51.294,0.188
0.512,0.504,0.182,0.091,0.246,0.096,0.082,51.68,-0.405
0.501,0.296,0.183,0.131,0.198,0.071,0.112,51.493,-2.574
0.51,0.138,0.101,0.238,0.159,0.038,0.053,51.347,-0.251
0.508,0.077,0.149,0.268,0.154,0.054,0.031,50.962,-0.124
0.515,0.107,0.199,0.148,0.199,0.083,0.04,52.38,-0.711
0.501,0.367,0.192,0.21,0.174,0.067,0.039,52.681,-1.08
0.493,0.099,0.155,0.27,0.157,0.055,0.031,51.739,-1.17
0.513,0.047,0.086,0.239,0.173,0.024,0.041,51.832,-1.224
0.506,0.315,0.043,0.017,0.053,0.029,0.713,52.952,-1.178
0.51,0.025,0.146,0.214,0.17,0.039,0.035,53.465,-1.486
0.489,0.694,0.162,0.094,0.157,0.076,0.092,51.557,-0.29
0.505,0.034,0.103,0.237,0.162,0.027,0.053,52.498,-2.183
0.511,0.203,0.161,0.169,0.214,0.101,0.046,52.409,-1.882
0.518,0.075,0.17,0.179,0.196,0.065,0.04,53.68,-1.532
0.528,0.42,0.187,0.144,0.23,0.137,0.072,52.446,-1.966
0.524,0.128,0.068,0.104,0.098,0.042,0.057,50.826,-0.174
0.503,0.015,0.204,0.354,0.133,0.074,0.031,53.697,0.001
0.508,0.024,0.197,0.315,0.154,0.087,0.028,54.903,-1.526
0.503,0.16,0.151,0.182,0.153,0.057,0.071,51.907,-2.1
0.524,0.041,0.099,0.234,0.188,0.027,0.035,52.083,-0.826
0.521,0.018,0.133,0.259,0.15,0.042,0.028,52.58,-3.79
0.512,0.024,0.107,0.2,0.192,0.03,0.034,51.293,-2.485
0.499,0.109,0.106,0.245,0.158,0.056,0.055,54.52,-1.304
0.515,0.676,0.164,0.154,0.225,0.102,0.088,52.431,-1.838
0.482,0.122,0.166,0.168,0.199,0.074,0.034,53.354,-2.212
0.511,0.018,0.126,0.26,0.169,0.041,0.03,52.786,-3.075
0.506,0.789,0.23,0.092,0.261,0.175,0.095,53.823,-1.773
0.515,0.035,0.114,0.249,0.147,0.039,0.036,51.821,-1.443
0.495,0.031,0.125,0.259,0.142,0.05,0.038,55.041,-1.485
0.493,0.024,0.082,0.307,0.151,0.031,0.051,53.808,-2.36
0.5,0.307,0.181,0.15,0.191,0.087,0.05,52.13,-0.46
0.511,0.089,0.175,0.186,0.161,0.07,0.041,53.378,-2.256
0.521,0.294,0.164,0.176,0.21,0.079,0.061,52.623,-2.131
0.518,0.042,0.155,0.214,0.169,0.056,0.035,51.378,-2.13
0.497,0.029,0.105,0.202,0.172,0.039,0.05,52.066,-2.654
0.535,0.034,0.129,0.306,0.163,0.048,0.037,51.429,-2.764
0.507,0.053,0.152,0.137,0.17,0.08,0.038,54.956,-1.547
0.503,0.131,0.074,0.121,0.241,0.024,0.032,51.873,0.139
0.52,0.1,0.134,0.17,0.186,0.045,0.045,53.552,-2.347
0.531,0.492,0.252,0.105,0.272,0.18,0.081,53.738,-2.476
0.514,0.534,0.114,0.075,0.2,0.067,0.059,51.372,-0.114
0.514,0.357,0.119,0.197,0.198,0.053,0.046,51.568,-0.393
0.517,0.588,0.09,0.191,0.21,0.051,0.058,51.609,-0.307
0.521,0.035,0.106,0.269,0.186,0.043,0.038,53.417,-2.085
0.518,0.264,0.181,0.066,0.27,0.088,0.056,51.542,0.715
0.478,0.316,0.055,0.069,0.125,0.039,0.057,51.507,-0.063
0.51,0.1,0.046,0.075,0.122,0.032,0.154,50.835,-0.137
0.51,0.024,0.23,0.189,0.176,0.135,0.043,54.735,-1.415
0.513,0.034,0.161,0.29,0.139,0.051,0.044,51.771,-0.023
0.542,0.023,0.23,0.13,0.257,0.149,0.045,54.661,-1.248
0.502,0.144,0.045,0.044,0.268,0.023,0.041,55.023,-1.526
0.503,0.199,0.093,0.171,0.189,0.046,0.04,53.401,-2.343
0.515,0.218,0.194,0.117,0.257,0.112,0.057,53.51,-2.283
0.521,0.024,0.209,0.098,0.261,0.095,0.054,53.566,-0.06
0.523,0.008,0.258,0.506,0.086,0.091,0.019,53.299,0.278
0.505,0.111,0.033,0.17,0.08,0.019,0.114,51.454,-2.622
0.524,0.014,0.111,0.319,0.142,0.044,0.043,52.197,-2.853
0.536,0.151,0.143,0.353,0.114,0.061,0.03,51.802,-0.209
0.493,0.019,0.141,0.196,0.182,0.035,0.031,53.607,-0.255
0.533,0.068,0.242,0.151,0.214,0.158,0.042,54.949,-1.586
0.498,0.046,0.23,0.163,0.151,0.091,0.028,52.748,0.401
0.512,0.023,0.138,0.306,0.137,0.046,0.03,54.336,-2.792
0.503,0.029,0.119,0.218,0.191,0.024,0.039,51.895,-1.391
0.492,0.1,0.123,0.286,0.163,0.04,0.031,51.604,-1.412
0.532,0.089,0.205,0.159,0.214,0.073,0.04,51.402,0.171
0.509,0.153,0.129,0.176,0.186,0.045,0.034,51.37,-0.484
0.51,0.498,0.153,0.098,0.213,0.104,0.086,51.521,-0.34
0.521,0.081,0.26,0.157,0.214,0.118,0.035,53.675,-1.544
0.508,0.566,0.133,0.181,0.19,0.068,0.06,51.609,-0.34
0.496,0.022,0.099,0.262,0.169,0.03,0.036,52.197,-0.986
0.465,0.377,0.263,0.173,0.155,0.136,0.104,53.526,-2.141
0.496,0.16,0.251,0.216,0.136,0.105,0.034,52.397,-0.725
0.495,0.69,0.236,0.17,0.173,0.116,0.07,51.591,-0.288
0.508,0.033,0.152,0.202,0.208,0.054,0.036,51.28,0.459
0.521,0.231,0.064,0.146,0.222,0.026,0.088,51.76,-1.205
0.519,0.049,0.158,0.42,0.11,0.061,0.038,51.367,1.441
