indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,LAT,LONG
0.515,0.709,0.264,0.125,0.233,0.153,0.066,52.634,-1.081
0.543,0.752,0.23,0.08,0.268,0.134,0.122,51.646,-0.045
0.514,0.012,0.168,0.359,0.138,0.059,0.022,50.955,-2.379
0.494,0.113,0.141,0.131,0.113,0.067,0.085,52.641,1.279
0.496,0.034,0.134,0.144,0.2,0.065,0.054,51.713,-4.041
0.515,0.319,0.035,0.043,0.273,0.026,0.04,52.908,-1.128
0.522,0.146,0.088,0.116,0.228,0.033,0.037,53.699,-1.512
0.52,0.011,0.203,0.162,0.244,0.125,0.047,54.619,-1.588
0.504,0.537,0.271,0.153,0.253,0.131,0.068,52.517,-2.011
0.49,0.479,0.2,0.114,0.257,0.13,0.047,53.061,-2.205
0.492,0.042,0.191,0.128,0.195,0.066,0.043,53.55,-1.447
0.521,0.04,0.198,0.372,0.12,0.04,0.031,52.667,1.262
0.505,0.331,0.25,0.166,0.232,0.096,0.056,52.481,-1.985
0.503,0.045,0.093,0.163,0.181,0.046,0.045,53.474,-2.548
0.507,0.051,0.063,0.166,0.229,0.034,0.047,53.389,-2.471
0.515,0.673,0.056,0.236,0.184,0.048,0.065,51.622,-0.426
0.507,0.184,0.07,0.195,0.17,0.027,0.035,51.122,-0.146
0.51,0.028,0.103,0.254,0.191,0.051,0.047,51.388,-2.813
0.501,0.063,0.141,0.112,0.186,0.029,0.04,53.201,-1.232
0.476,0.347,0.134,0.09,0.329,0.066,0.053,51.576,-0.213
0.512,0.024,0.094,0.156,0.204,0.034,0.062,53.533,-2.71
0.525,0.024,0.074,0.294,0.169,0.026,0.034,50.975,0.01
0.493,0.614,0.225,0.127,0.221,0.141,0.079,52.575,-1.978
0.512,0.011,0.234,0.437,0.092,0.104,0.034,53.889,-3.044
0.512,0.036,0.173,0.119,0.285,0.06,0.044,52.288,-0.615
0.523,0.025,0.115,0.268,0.159,0.043,0.042,53.491,-3.011
0.515,0.081,0.2,0.272,0.155,0.058,0.039,52.516,-1.487
0.504,0.118,0.061,0.042,0.266,0.022,0.053,51.6,-1.834
0.514,0.037,0.264,0.223,0.202,0.136,0.042,54.756,-1.625
0.514,0.062,0.173,0.14,0.248,0.064,0.037,52.924,-1.423
0.508,0.103,0.186,0.226,0.19,0.047,0.036,52.506,-1.762
0.509,0.178,0.19,0.095,0.275,0.089,0.055,51.424,0.377
0.5,0.018,0.136,0.331,0.14,0.035,0.041,51.987,1.075
0.503,0.205,0.111,0.217,0.163,0.047,0.046,52.148,-0.474
0.534,0.308,0.099,0.136,0.177,0.064,0.069,51.455,-0.238
0.518,0.304,0.178,0.125,0.227,0.088,0.049,51.383,-0.175
0.485,0.132,0.154,0.151,0.197,0.059,0.04,52.89,-1.44
0.516,0.275,0.166,0.12,0.225,0.093,0.066,52.431,-1.904
0.502,0.678,0.148,0.056,0.181,0.09,0.09,51.469,-0.105
0.498,0.383,0.176,0.165,0.179,0.068,0.041,51.458,-0.484
0.495,0.244,0.059,0.075,0.147,0.032,0.153,52.198,0.148
0.492,0.869,0.166,0.133,0.206,0.107,0.058,52.52,-1.923
0.463,0.422,0.153,0.069,0.172,0.062,0.038,51.558,-1.788
0.517,0.332,0.04,0.097,0.145,0.047,0.142,51.493,-0.181
0.186,0.149,0.192,0.119,0.057,0.136,0.016,53.555,-0.991
0.489,0.047,0.099,0.174,0.18,0.055,0.043,53.733,-2.683
0.529,0.168,0.116,0.198,0.186,0.059,0.041,51.478,-0.626
0.503,0.127,0.097,0.206,0.186,0.041,0.042,52.376,-1.804
0.511,0.023,0.132,0.24,0.139,0.055,0.047,53.52,-2.837
0.518,0.069,0.12,0.15,0.212,0.048,0.045,50.832,-0.363
0.525,0.662,0.199,0.169,0.183,0.142,0.09,51.559,-0.042
0.518,0.026,0.202,0.325,0.146,0.083,0.029,53.71,-0.854
0.522,0.374,0.085,0.07,0.167,0.056,0.055,51.439,-0.11
0.539,0.165,0.242,0.169,0.212,0.093,0.056,53.806,-1.456
0.478,0.016,0.193,0.202,0.161,0.075,0.03,51.682,-3.115
0.522,0.04,0.121,0.199,0.196,0.05,0.04,53.941,-1.135
0.508,0.547,0.141,0.119,0.177,0.074,0.069,51.413,-0.158
0.499,0.094,0.155,0.255,0.154,0.043,0.046,53.373,-1.375
0.488,0.675,0.192,0.07,0.235,0.134,0.107,51.469,-3.184
0.501,0.018,0.184,0.212,0.173,0.107,0.041,54.876,-1.689
0.521,0.144,0.231,0.2,0.227,0.094,0.069,52.628,-2.107
0.517,0.187,0.22,0.162,0.254,0.113,0.059,53.342,-1.445
0.504,0.296,0.22,0.106,0.227,0.133,0.101,53.505,-2.284
0.503,0.3,0.094,0.204,0.193,0.051,0.047,52.189,0.173
0.481,0.286,0.048,0.056,0.039,0.029,0.567,54.046,-2.799
0.511,0.111,0.146,0.212,0.171,0.054,0.044,51.789,-0.19
0.499,0.298,0.13,0.109,0.181,0.066,0.047,51.61,-0.119
0.525,0.017,0.139,0.312,0.133,0.041,0.024,50.96,-0.51
0.504,0.013,0.119,0.211,0.206,0.038,0.035,51.155,0.444
0.523,0.212,0.124,0.187,0.19,0.054,0.043,51.371,-0.311
0.518,0.483,0.134,0.086,0.228,0.071,0.065,51.403,-0.173
0.511,0.013,0.186,0.443,0.087,0.059,0.021,52.952,0.616
0.51,0.11,0.063,0.253,0.186,0.03,0.046,51.327,-0.712
0.51,0.015,0.216,0.19,0.199,0.07,0.043,51.678,-3.18
0.506,0.487,0.156,0.063,0.265,0.065,0.068,51.903,-0.48
0.489,0.254,0.128,0.084,0.12,0.072,0.213,51.49,-3.165
0.48,0.202,0.043,0.056,0.155,0.031,0.038,52.383,-1.836
0.501,0.04,0.218,0.162,0.187,0.122,0.042,53.325,-2.693
0.521,0.129,0.074,0.083,0.297,0.04,0.024,51.903,-0.649
0.508,0.043,0.082,0.235,0.16,0.041,0.049,52.973,-1.459
0.488,0.856,0.254,0.057,0.249,0.173,0.099,52.484,-1.959
0.501,0.951,0.29,0.086,0.299,0.242,0.126,52.489,-1.845
0.524,0.092,0.254,0.183,0.2,0.121,0.045,52.643,-1.931
0.52,0.026,0.243,0.3,0.142,0.064,0.034,52.68,-1.977
0.544,0.748,0.187,0.157,0.207,0.169,0.075,51.398,-0.097
0.498,0.059,0.185,0.192,0.2,0.097,0.052,53.514,-2.531
0.52,0.055,0.267,0.236,0.218,0.14,0.03,51.798,1.147
0.467,0.578,0.048,0.015,0.177,0.052,0.073,51.505,-0.006
0.499,0.136,0.103,0.181,0.228,0.037,0.03,51.372,-0.972
0.525,0.086,0.17,0.217,0.18,0.082,0.084,54.027,-2.791
0.504,0.166,0.124,0.11,0.228,0.071,0.047,53.564,-2.303
0.501,0.023,0.182,0.215,0.185,0.062,0.047,52.191,-2.555
0.51,0.065,0.148,0.15,0.185,0.076,0.049,50.392,-4.181
0.515,0.014,0.16,0.209,0.182,0.051,0.053,50.343,-4.893
0.48,0.76,0.184,0.07,0.197,0.168,0.105,51.511,-0.059
0.455,0.417,0.232,0.078,0.245,0.115,0.053,53.797,-1.586
0.526,0.013,0.101,0.235,0.159,0.034,0.032,54.125,-3.196
0.507,0.248,0.213,0.084,0.258,0.124,0.044,52.546,-2.067
0.5,0.052,0.154,0.187,0.188,0.036,0.03,52.373,-2.258
0.476,0.069,0.17,0.154,0.195,0.081,0.041,53.579,-0.648
0.524,0.656,0.126,0.06,0.259,0.105,0.085,51.48,0.066
0.514,0.337,0.1,0.235,0.173,0.053,0.05,51.61,0.029
0.5,0.137,0.118,0.146,0.176,0.052,0.045,50.817,-0.389
0.485,0.479,0.203,0.058,0.241,0.092,0.074,52.034,-0.743
0.536,0.031,0.223,0.247,0.203,0.095,0.033,51.932,1.258
0.503,0.057,0.336,0.16,0.217,0.203,0.036,53.571,-0.07
0.527,0.113,0.09,0.19,0.221,0.049,0.048,51.39,-0.339
0.524,0.029,0.164,0.171,0.209,0.058,0.041,54.333,-2.723
0.543,0.06,0.183,0.349,0.132,0.063,0.037,50.973,0.095
0.521,0.198,0.15,0.136,0.25,0.063,0.035,51.396,-0.773
0.521,0.051,0.179,0.213,0.171,0.053,0.028,50.798,-0.691
0.503,0.886,0.193,0.092,0.298,0.177,0.094,52.441,-1.856
0.517,0.216,0.2,0.108,0.219,0.082,0.098,52.223,-0.902
0.523,0.031,0.211,0.374,0.131,0.056,0.039,52.972,-2.089
0.527,0.039,0.165,0.203,0.209,0.055,0.037,51.353,-0.598
0.504,0.137,0.033,0.203,0.203,0.024,0.068,51.757,-0.318
0.401,0.038,0.137,0.183,0.159,0.056,0.02,53.084,-0.177
0.513,0.039,0.076,0.226,0.178,0.027,0.047,51.123,0.137
0.501,0.349,0.09,0.21,0.194,0.033,0.058,52.608,-1.111
0.521,0.011,0.185,0.325,0.119,0.077,0.035,53.595,-1.498
0.495,0.131,0.095,0.199,0.162,0.04,0.058,52.527,-1.441
0.538,0.038,0.294,0.433,0.096,0.116,0.027,53.728,-0.4
0.517,0.226,0.114,0.218,0.202,0.048,0.049,51.631,-0.357
0.5,0.474,0.141,0.128,0.204,0.077,0.064,51.446,-0.405
0.534,0.099,0.192,0.213,0.169,0.079,0.063,53.392,-2.623
0.519,0.78,0.226,0.084,0.243,0.163,0.111,53.815,-1.533
0.489,0.187,0.054,0.01,0.339,0.024,0.039,51.194,-1.802
0.496,0.167,0.072,0.207,0.185,0.06,0.061,51.423,-0.311
0.513,0.048,0.148,0.272,0.168,0.05,0.027,52.212,1.505
0.512,0.407,0.168,0.071,0.176,0.083,0.074,51.445,-0.969
0.496,0.12,0.14,0.181,0.168,0.061,0.033,52.289,-1.598
0.499,0.094,0.241,0.218,0.16,0.114,0.03,53.546,-2.383
0.544,0.033,0.264,0.214,0.203,0.098,0.048,53.475,-2.587
0.525,0.196,0.038,0.127,0.209,0.031,0.083,51.454,-0.296
0.515,0.08,0.17,0.271,0.121,0.074,0.031,50.855,0.549
0.517,0.166,0.059,0.208,0.202,0.036,0.05,51.452,-0.309
0.508,0.044,0.175,0.326,0.119,0.072,0.042,52.966,-2.193
0.452,0.521,0.228,0.154,0.16,0.128,0.083,52.445,-1.832
0.525,0.015,0.144,0.371,0.11,0.061,0.035,52.539,-2.421
0.501,0.518,0.043,0.005,0.158,0.046,0.103,51.546,-0.006
0.522,0.055,0.09,0.231,0.189,0.036,0.043,53.73,-2.755
0.519,0.313,0.084,0.078,0.262,0.051,0.051,51.383,-0.232
0.52,0.192,0.148,0.166,0.188,0.064,0.044,50.941,-1.439
0.529,0.495,0.131,0.116,0.206,0.08,0.054,51.609,-0.206
0.462,0.736,0.158,0.138,0.166,0.118,0.085,51.459,-0.373
0.506,0.193,0.183,0.235,0.173,0.067,0.034,51.55,-1.823
0.508,0.2,0.136,0.213,0.205,0.052,0.051,51.474,0.14
0.521,0.024,0.184,0.2,0.192,0.063,0.044,51.645,-2.165
0.506,0.465,0.162,0.126,0.215,0.091,0.058,51.39,-0.198
0.516,0.016,0.129,0.327,0.144,0.046,0.035,53.647,-0.679
0.508,0.623,0.165,0.104,0.251,0.109,0.076,51.536,-0.399
0.493,0.02,0.1,0.245,0.15,0.043,0.034,55.063,-2.086
0.519,0.204,0.241,0.174,0.224,0.098,0.051,52.592,-2.062
0.511,0.801,0.208,0.069,0.311,0.161,0.095,52.499,-1.831
0.514,0.443,0.163,0.109,0.181,0.085,0.083,51.586,-0.038
0.551,0.68,0.177,0.083,0.251,0.123,0.162,51.532,-0.137
0.528,0.02,0.144,0.304,0.139,0.053,0.038,50.376,-4.199
0.531,0.245,0.221,0.115,0.23,0.108,0.058,50.862,-0.197
0.468,0.638,0.237,0.084,0.243,0.167,0.081,52.912,-1.482
0.515,0.008,0.159,0.233,0.17,0.062,0.037,53.63,-1.186
0.502,0.154,0.118,0.312,0.153,0.049,0.041,51.503,-3.152
0.519,0.534,0.208,0.134,0.232,0.113,0.059,51.9,-0.484
0.538,0.483,0.111,0.075,0.172,0.065,0.07,51.446,-0.121
0.496,0.269,0.081,0.085,0.221,0.027,0.056,51.775,-0.236
0.523,0.366,0.085,0.168,0.214,0.047,0.066,52.603,-1.114
0.516,0.046,0.095,0.253,0.183,0.04,0.04,51.153,-1.327
0.51,0.038,0.223,0.268,0.155,0.07,0.022,52.99,-1.312
0.481,0.138,0.14,0.176,0.183,0.042,0.035,52.046,1.186
0.512,0.073,0.218,0.164,0.225,0.102,0.052,53.068,-2.189
0.509,0.118,0.05,0.216,0.192,0.021,0.05,51.938,-0.272
0.526,0.88,0.182,0.042,0.32,0.195,0.119,52.469,-1.885
0.559,0.605,0.162,0.08,0.27,0.097,0.064,51.392,-0.054
0.483,0.06,0.198,0.129,0.169,0.101,0.038,53.343,-2.74
0.504,0.082,0.142,0.355,0.126,0.063,0.03,52.914,-1.539
0.521,0.509,0.183,0.134,0.18,0.117,0.074,51.607,-0.165
0.487,0.488,0.124,0.193,0.181,0.062,0.068,51.658,-0.41
0.549,0.023,0.191,0.114,0.312,0.096,0.051,53.782,-0.271
0.52,0.019,0.231,0.331,0.123,0.132,0.033,53.148,0.104
0.516,0.03,0.152,0.305,0.142,0.057,0.024,53.312,-2.696
0.516,0.613,0.112,0.05,0.129,0.079,0.396,52.592,-2.125
0.539,0.29,0.075,0.118,0.156,0.069,0.11,51.492,-0.189
0.51,0.021,0.083,0.315,0.113,0.039,0.035,54.698,-2.752
0.494,0.671,0.102,0.177,0.185,0.063,0.063,51.59,-0.353
0.514,0.587,0.085,0.095,0.198,0.077,0.171,52.455,-1.91
0.526,0.159,0.134,0.123,0.226,0.048,0.054,51.792,-0.174
0.512,0.06,0.101,0.208,0.179,0.043,0.044,51.417,-2.498
0.522,0.017,0.126,0.315,0.128,0.045,0.026,53.125,-1.538
0.52,0.335,0.162,0.074,0.263,0.065,0.06,51.477,0.311
0.512,0.043,0.186,0.313,0.147,0.063,0.045,53.56,-2.349
0.5,0.041,0.192,0.27,0.173,0.052,0.034,51.536,-2.417
0.543,0.261,0.077,0.123,0.155,0.036,0.115,52.187,0.159
0.512,0.039,0.151,0.173,0.183,0.046,0.049,53.798,-1.455
0.509,0.111,0.136,0.153,0.214,0.073,0.072,53.565,-2.39
0.514,0.062,0.123,0.216,0.184,0.044,0.044,51.293,-0.531
0.54,0.479,0.099,0.119,0.16,0.094,0.13,51.53,-0.147
0.507,0.013,0.214,0.342,0.116,0.074,0.023,52.41,1.72
0.528,0.027,0.121,0.246,0.155,0.055,0.04,50.451,-3.559
0.527,0.362,0.128,0.193,0.197,0.074,0.047,51.469,0.062
0.479,0.325,0.171,0.11,0.196,0.074,0.052,51.557,-1.794
0.398,0.38,0.22,0.091,0.13,0.145,0.118,53.492,-2.257
0.528,0.673,0.197,0.091,0.212,0.116,0.095,51.537,-0.25
0.517,0.022,0.23,0.21,0.23,0.062,0.041,52.945,-0.035
0.518,0.218,0.154,0.042,0.267,0.076,0.064,52.047,1.156
0.498,0.068,0.154,0.104,0.228,0.067,0.046,53.739,-0.39
0.514,0.032,0.089,0.266,0.193,0.032,0.047,50.858,-0.943
0.519,0.028,0.297,0.22,0.184,0.123,0.032,53.576,-1.443
0.516,0.052,0.122,0.182,0.152,0.038,0.034,51.356,-1.972
0.525,0.02,0.105,0.492,0.056,0.048,0.023,50.79,-1.002
0.52,0.013,0.249,0.358,0.118,0.081,0.03,53.105,0.183
0.522,0.153,0.086,0.212,0.141,0.044,0.072,51.51,-3.185
0.531,0.386,0.117,0.127,0.099,0.094,0.073,51.49,-0.14
0.505,0.047,0.106,0.278,0.157,0.041,0.034,51.524,-2.497
0.518,0.687,0.197,0.124,0.217,0.111,0.074,51.488,0.101
0.514,0.188,0.151,0.13,0.198,0.081,0.062,53.52,-2.294
0.524,0.156,0.142,0.173,0.196,0.05,0.049,51.665,-0.252
0.484,0.198,0.113,0.065,0.184,0.054,0.041,51.269,0.516
0.525,0.02,0.108,0.215,0.185,0.043,0.046,53.483,-3.019
0.5,0.141,0.129,0.111,0.233,0.061,0.044,51.149,0.272
0.517,0.643,0.174,0.14,0.183,0.135,0.135,51.534,-0.13
0.522,0.267,0.126,0.127,0.183,0.063,0.105,52.434,-1.93
0.518,0.257,0.179,0.224,0.151,0.069,0.047,52.526,-1.827
0.506,0.049,0.163,0.317,0.141,0.052,0.034,52.279,-0.712
0.515,0.037,0.208,0.154,0.239,0.134,0.05,54.779,-1.635
0.501,0.128,0.114,0.077,0.24,0.038,0.044,52.826,-1.624
0.509,0.045,0.319,0.195,0.204,0.158,0.047,53.531,-1.469
0.509,0.148,0.089,0.115,0.176,0.04,0.131,50.793,-1.066
0.505,0.092,0.057,0.227,0.152,0.03,0.047,52.347,-1.555
0.511,0.284,0.12,0.15,0.189,0.049,0.056,51.89,-0.49
0.531,0.018,0.153,0.411,0.108,0.045,0.028,50.732,-1.236
0.498,0.106,0.104,0.198,0.207,0.036,0.043,51.31,-0.608
0.501,0.234,0.203,0.157,0.197,0.097,0.045,51.456,0.047
0.511,0.021,0.203,0.341,0.145,0.07,0.032,52.468,1.717
0.516,0.776,0.121,0.116,0.214,0.099,0.078,51.577,0.073
0.509,0.042,0.108,0.171,0.179,0.046,0.044,53.57,-1.08
0.521,0.164,0.218,0.142,0.231,0.099,0.035,52.499,-1.775
0.533,0.175,0.091,0.285,0.146,0.064,0.045,51.587,-0.559
0.501,0.023,0.148,0.328,0.125,0.047,0.028,52.314,1.427
0.499,0.042,0.158,0.216,0.173,0.052,0.04,52.637,-0.22
0.501,0.451,0.125,0.117,0.187,0.114,0.093,51.575,-0.199
0.518,0.222,0.067,0.185,0.213,0.035,0.048,51.394,-0.278
0.517,0.03,0.167,0.264,0.179,0.058,0.023,50.236,-5.281
0.495,0.027,0.127,0.26,0.123,0.032,0.021,54.457,-3.066
0.534,0.117,0.115,0.204,0.158,0.051,0.125,52.932,-1.492
0.501,0.763,0.206,0.052,0.342,0.133,0.08,52.517,-1.874
0.528,0.039,0.118,0.134,0.197,0.047,0.036,50.864,-1.427
0.504,0.114,0.094,0.184,0.147,0.025,0.034,50.928,-1.351
0.521,0.089,0.099,0.224,0.189,0.049,0.059,51.077,-1.328
0.502,0.157,0.136,0.144,0.21,0.049,0.034,51.324,-0.597
0.52,0.17,0.096,0.26,0.191,0.048,0.047,53.586,-2.474
0.503,0.032,0.202,0.15,0.243,0.109,0.048,53.477,-1.079
0.529,0.074,0.074,0.143,0.23,0.026,0.054,50.816,-0.403
0.501,0.595,0.193,0.094,0.256,0.112,0.075,51.604,-0.268
0.525,0.199,0.192,0.129,0.274,0.08,0.053,51.425,0.396
0.51,0.12,0.165,0.169,0.192,0.081,0.04,53.6,-2.312
0.53,0.617,0.173,0.081,0.282,0.11,0.1,51.498,0.118
0.504,0.102,0.136,0.098,0.187,0.029,0.041,52.469,-0.714
0.488,0.043,0.18,0.243,0.137,0.137,0.045,53.427,-3.035
0.532,0.372,0.093,0.108,0.254,0.051,0.051,51.91,-0.411
0.505,0.191,0.033,0.028,0.29,0.019,0.024,51.188,-0.182
0.511,0.081,0.151,0.16,0.236,0.05,0.02,51.203,-0.6
0.54,0.11,0.149,0.241,0.178,0.051,0.044,52.242,-0.943
0.506,0.023,0.117,0.167,0.196,0.04,0.048,51.679,-3.019
0.516,0.287,0.178,0.168,0.189,0.067,0.106,51.746,-0.226
0.508,0.061,0.12,0.24,0.181,0.053,0.041,53.364,-2.905
0.506,0.026,0.146,0.284,0.154,0.045,0.036,50.222,-5.207
0.49,0.704,0.151,0.19,0.166,0.083,0.083,51.566,-0.31
0.524,0.366,0.123,0.236,0.166,0.06,0.051,51.374,-0.03
0.538,0.41,0.194,0.11,0.255,0.138,0.063,51.534,0.137
0.512,0.073,0.115,0.117,0.223,0.036,0.036,50.903,-1.37
0.504,0.055,0.155,0.204,0.219,0.045,0.036,52.367,-0.694
0.509,0.05,0.196,0.268,0.187,0.118,0.036,53.669,-2.976
0.525,0.147,0.065,0.26,0.18,0.052,0.055,51.37,-0.369
0.511,0.157,0.065,0.25,0.194,0.046,0.034,51.413,-0.85
0.517,0.017,0.088,0.238,0.164,0.034,0.049,53.478,-2.524
0.496,0.465,0.111,0.06,0.154,0.09,0.056,51.536,-0.074
0.514,0.05,0.077,0.13,0.237,0.032,0.044,53.033,-2.525
0.488,0.112,0.137,0.162,0.156,0.072,0.072,53.491,-2.355
0.5,0.236,0.022,0.112,0.119,0.019,0.36,52.186,0.138
0.512,0.021,0.17,0.238,0.139,0.064,0.03,51.631,-3.041
0.539,0.455,0.183,0.101,0.259,0.096,0.083,51.538,0.128
0.511,0.029,0.158,0.161,0.21,0.071,0.043,51.68,-4.109
0.522,0.244,0.131,0.143,0.19,0.061,0.056,51.345,-0.315
0.527,0.097,0.054,0.051,0.254,0.025,0.036,52.711,-1.794
0.491,0.01,0.166,0.204,0.195,0.072,0.039,51.772,-3.067
0.477,0.884,0.189,0.072,0.2,0.067,0.065,51.566,-1.779
0.526,0.497,0.15,0.065,0.264,0.078,0.081,51.433,0.015
0.486,0.11,0.108,0.184,0.198,0.056,0.03,51.387,-1.325
0.497,0.059,0.166,0.119,0.177,0.072,0.035,53.556,-1.493
0.508,0.011,0.123,0.306,0.138,0.033,0.035,54.708,-2.546
0.535,0.577,0.116,0.126,0.22,0.083,0.065,51.397,-0.251
0.527,0.067,0.154,0.174,0.234,0.08,0.053,51.431,-3.185
0.507,0.022,0.123,0.166,0.185,0.045,0.04,53.566,-1.05
0.458,0.113,0.237,0.125,0.096,0.118,0.034,53.647,-3.004
0.523,0.038,0.212,0.128,0.237,0.125,0.042,53.463,-3.011
0.513,0.157,0.06,0.071,0.243,0.022,0.043,51.388,-0.894
0.52,0.078,0.108,0.196,0.218,0.035,0.037,52.376,-0.699
0.502,0.117,0.114,0.218,0.167,0.032,0.038,50.95,-2.633
0.5,0.011,0.253,0.36,0.134,0.06,0.034,53.018,-2.149
0.489,0.048,0.23,0.116,0.182,0.084,0.034,53.533,-1.148
0.509,0.13,0.141,0.118,0.181,0.066,0.051,51.913,0.921
0.491,0.203,0.037,0.021,0.31,0.025,0.036,51.613,-1.832
0.524,0.066,0.203,0.266,0.157,0.073,0.032,50.918,-1.337
0.501,0.804,0.114,0.129,0.234,0.09,0.079,51.567,-0.373
0.503,0.043,0.099,0.226,0.157,0.04,0.045,52.903,-1.374
0.513,0.111,0.153,0.2,0.164,0.071,0.04,53.459,-2.356
0.467,0.536,0.104,0.03,0.098,0.099,0.07,51.377,-0.096
0.517,0.112,0.125,0.173,0.194,0.066,0.026,50.989,-0.107
0.518,0.838,0.146,0.093,0.244,0.118,0.097,51.551,0.091
0.502,0.715,0.123,0.121,0.238,0.074,0.073,51.576,0.126
0.517,0.215,0.114,0.22,0.178,0.045,0.044,51.44,-1.035
0.512,0.124,0.061,0.218,0.215,0.047,0.05,51.336,-0.496
0.513,0.022,0.138,0.23,0.154,0.046,0.037,53.94,-0.772
0.512,0.379,0.066,0.113,0.244,0.035,0.067,51.43,-0.907
0.489,0.744,0.112,0.126,0.198,0.084,0.089,51.582,0.07
0.492,0.508,0.157,0.133,0.171,0.109,0.084,51.58,-0.224
0.524,0.046,0.116,0.254,0.171,0.05,0.035,52.742,-1.165
0.54,0.237,0.163,0.213,0.176,0.084,0.063,51.421,0.102
0.498,0.025,0.127,0.141,0.192,0.06,0.025,54.12,-3.225
0.502,0.397,0.167,0.054,0.246,0.096,0.067,52.643,-1.146
0.505,0.013,0.212,0.228,0.171,0.086,0.039,53.691,-0.347
0.53,0.219,0.198,0.093,0.274,0.09,0.052,52.586,-1.152
0.475,0.591,0.255,0.067,0.273,0.168,0.08,52.6,-2.116
0.544,0.076,0.308,0.127,0.249,0.118,0.064,51.593,-2.926
0.534,0.044,0.175,0.233,0.207,0.074,0.039,53.473,-1.596
0.496,0.138,0.067,0.179,0.19,0.03,0.072,51.389,-0.003
0.498,0.121,0.027,0.165,0.116,0.017,0.288,51.475,-2.629
0.537,0.052,0.162,0.309,0.148,0.062,0.026,50.995,-1.484
0.537,0.178,0.112,0.139,0.194,0.053,0.038,51.368,-0.164
0.512,0.22,0.168,0.111,0.208,0.082,0.053,52.901,-1.441
0.523,0.028,0.193,0.267,0.166,0.063,0.038,52.454,1.576
0.507,0.062,0.142,0.257,0.152,0.048,0.029,51.546,-1.89
0.531,0.044,0.149,0.267,0.171,0.05,0.042,51.101,-4.177
0.499,0.422,0.204,0.154,0.188,0.072,0.046,52.119,-0.456
0.527,0.457,0.204,0.111,0.265,0.113,0.072,51.568,-0.081
0.521,0.022,0.117,0.304,0.152,0.039,0.044,53.152,-2.384
0.522,0.169,0.144,0.289,0.155,0.043,0.045,51.311,-0.22
0.496,0.316,0.139,0.122,0.186,0.041,0.044,52.462,-1.474
0.517,0.104,0.187,0.156,0.207,0.074,0.048,51.573,-3.025
0.512,0.037,0.133,0.284,0.139,0.057,0.037,53.244,-1.443
0.5,0.217,0.168,0.122,0.232,0.061,0.05,52.822,-1.646
0.523,0.627,0.171,0.111,0.196,0.098,0.071,51.445,-0.015
0.504,0.033,0.172,0.19,0.185,0.053,0.036,50.395,-4.931
0.523,0.223,0.166,0.11,0.227,0.065,0.058,51.902,-0.191
0.487,0.224,0.071,0.148,0.127,0.034,0.08,51.518,-0.147
0.521,0.068,0.142,0.16,0.231,0.062,0.05,50.801,0.279
0.493,0.854,0.218,0.062,0.273,0.177,0.079,53.703,-1.635
0.511,0.043,0.159,0.221,0.159,0.061,0.036,51.449,-2.482
0.49,0.25,0.102,0.127,0.224,0.044,0.037,51.518,-0.742
0.517,0.356,0.13,0.106,0.247,0.059,0.061,52.404,-1.471
0.504,0.542,0.196,0.126,0.17,0.101,0.084,51.58,-0.267
0.523,0.01,0.178,0.399,0.131,0.05,0.018,51.069,-4.158
0.503,0.022,0.07,0.179,0.185,0.023,0.039,51.728,-2.191
0.53,0.375,0.071,0.077,0.248,0.036,0.043,51.439,-0.04
0.512,0.076,0.144,0.154,0.225,0.063,0.033,53.448,-2.459
0.479,0.085,0.154,0.167,0.152,0.056,0.017,53.749,-1.601
0.48,0.102,0.112,0.184,0.19,0.039,0.04,51.879,-0.158
0.523,0.326,0.104,0.126,0.22,0.068,0.062,52.014,-0.775
0.525,0.091,0.188,0.168,0.217,0.074,0.059,53.563,-2.346
0.507,0.023,0.085,0.209,0.167,0.033,0.046,53.694,-2.75
0.52,0.23,0.204,0.078,0.355,0.124,0.07,52.525,-2.097
0.531,0.043,0.156,0.104,0.284,0.078,0.051,50.95,-2.653
0.53,0.772,0.162,0.06,0.245,0.108,0.088,51.466,-0.105
0.498,0.154,0.083,0.169,0.213,0.036,0.048,52.389,-0.687
0.52,0.308,0.068,0.092,0.132,0.041,0.114,51.489,-0.218
0.509,0.047,0.251,0.196,0.197,0.094,0.034,53.826,-1.456
0.511,0.462,0.189,0.122,0.252,0.101,0.056,51.533,0.142
0.528,0.169,0.072,0.189,0.211,0.03,0.048,51.602,-0.642
0.499,0.039,0.201,0.225,0.19,0.071,0.027,53.545,-1.067
0.505,0.655,0.171,0.081,0.254,0.121,0.07,51.53,-0.391
0.52,0.038,0.176,0.324,0.136,0.081,0.023,53.596,-2.588
0.502,0.176,0.123,0.142,0.189,0.051,0.048,51.427,-0.491
0.512,0.194,0.058,0.112,0.138,0.037,0.042,51.543,-0.083
0.566,0.363,0.207,0.136,0.259,0.135,0.069,52.444,-2.0
0.489,0.255,0.155,0.128,0.216,0.062,0.047,51.888,-0.382
0.528,0.023,0.163,0.294,0.138,0.05,0.031,54.065,-2.834
0.524,0.574,0.138,0.123,0.211,0.08,0.053,51.403,-0.069
0.495,0.079,0.13,0.172,0.167,0.06,0.05,53.422,-2.825
